CR|ATM|SUCURSAL |DIVISION|ZONA|CAS_1|CAS_2|CAS_3|CAS_4|PIEZAS_CAS_1|PIEZAS_CAS_2|PIEZAS_CAS_3|PIEZAS_CAS_4|MINIMO
6663|9418|GUANAJUATO 5 DE MAYO|BAJIO|GUANAJUATO 1|100|200|500|500|1451|1407|0|1279|585000
6663|9423|GUANAJUATO 5 DE MAYO|BAJIO|GUANAJUATO 1|100|200|500|500|1174|1101|608|1306|585000
6663|7972|GUANAJUATO 5 DE MAYO|BAJIO|GUANAJUATO 1|20|100|200|500|490|418|541|961|369000
6663|7999|GUANAJUATO 5 DE MAYO|BAJIO|GUANAJUATO 1|20|100|200|500|414|489|709|784|369000
6663|C379|GUANAJUATO 5 DE MAYO|BAJIO|GUANAJUATO 1|20|100|200|500|521|316|605|292|369000
6665|C390|SAN FELIPE CENTRO|BAJIO|GUANAJUATO 1|100|200|500|500|887|1016|930|1825|675000
6665|C391|SAN FELIPE CENTRO|BAJIO|GUANAJUATO 1|100|200|500|500|1019|1342|1202|1162|585000
6665|2965|SAN FELIPE CENTRO|BAJIO|GUANAJUATO 1|20|100|200|500|565|524|217|153|513000
6665|9775|SAN FELIPE CENTRO|BAJIO|GUANAJUATO 1|20|100|200|500|653|408|552|258|369000
6665|E143|SAN FELIPE CENTRO|BAJIO|GUANAJUATO 1|20|100|200|500|658|870|897|1186|512000
6665|E144|SAN FELIPE CENTRO|BAJIO|GUANAJUATO 1|20|100|200|500|514|770|1770|1855|513000
6672|1029|ROMITA CENTRO|BAJIO|LEON SUR 1|100|200|500|500|777|922|569|784|585000
6672|1030|ROMITA CENTRO|BAJIO|LEON SUR 1|100|200|500|500|957|1226|592|1258|585000
6672|1031|ROMITA CENTRO|BAJIO|LEON SUR 1|100|200|500|500|566|186|564|10|585000
6672|3189|ROMITA CENTRO|BAJIO|LEON SUR 1|100|200|500|500|853|973|4|671|585000
6672|0961|ROMITA CENTRO|BAJIO|LEON SUR 1|20|100|200|500|994|1278|1393|536|516000
6672|4655|ROMITA CENTRO|BAJIO|LEON SUR 1|20|100|200|500|1468|1122|1136|134|371000
6672|4656|ROMITA CENTRO|BAJIO|LEON SUR 1|20|100|200|500|1376|1224|1218|187|369000
6680|C732|CD. MIGUEL ALEMAN|NORESTE|TAMAULIPAS NORTE 4|100|200|500|500|1361|1319|1319|700|864000
6680|C733|CD. MIGUEL ALEMAN|NORESTE|TAMAULIPAS NORTE 4|100|200|500|500|951|940|630|421|585000
6680|7163|CD. MIGUEL ALEMAN|NORESTE|TAMAULIPAS NORTE 4|20|100|200|500|1224|1050|1022|405|510000
6680|E391|CD. MIGUEL ALEMAN|NORESTE|TAMAULIPAS NORTE 4|20|100|200|500|1731|1445|1401|488|519000
6681|1286|CD. REYNOSA CENTRO|NORESTE|TAMAULIPAS NORTE 3|100|200|500|500|1142|1109|903|200|585000
6681|C734|CD. REYNOSA CENTRO|NORESTE|TAMAULIPAS NORTE 3|100|200|500|500|695|935|585|200|585000
6681|C735|CD. REYNOSA CENTRO|NORESTE|TAMAULIPAS NORTE 3|100|200|500|500|745|879|126|200|585000
6681|4731|CD. REYNOSA CENTRO|NORESTE|TAMAULIPAS NORTE 3|20|100|200|500|811|1032|1154|1251|510000
6681|8367|CD. REYNOSA CENTRO|NORESTE|TAMAULIPAS NORTE 3|20|100|500|0|843|938|944|0|510000
6681|E392|CD. REYNOSA CENTRO|NORESTE|TAMAULIPAS NORTE 3|20|100|200|500|702|630|601|223|512000
6689|0266|CD. RIO BRAVO|NORESTE|TAMAULIPAS NORTE 1|100|200|500|500|1023|1122|684|1303|629000
6689|C736|CD. RIO BRAVO|NORESTE|TAMAULIPAS NORTE 1|100|200|500|500|975|904|727|1028|585000
6689|C737|CD. RIO BRAVO|NORESTE|TAMAULIPAS NORTE 1|200|200|500|500|1314|1113|961|1335|630000
6689|4244|CD. RIO BRAVO|NORESTE|TAMAULIPAS NORTE 1|20|100|200|500|1592|1372|1502|621|516000
6689|C924|CD. RIO BRAVO|NORESTE|TAMAULIPAS NORTE 1|20|100|200|500|1788|1610|1649|1667|515000
6689|E393|CD. RIO BRAVO|NORESTE|TAMAULIPAS NORTE 1|20|100|200|500|1529|1152|1140|16|515000
6692|2432|CD. GUSTAVO DIAZ ORDAZ|NORESTE|TAMAULIPAS NORTE 3|100|200|500|500|1128|1140|1267|534|680000
6692|2433|CD. GUSTAVO DIAZ ORDAZ|NORESTE|TAMAULIPAS NORTE 3|100|200|500|500|1765|1696|2019|1241|585000
6692|5580|CD. GUSTAVO DIAZ ORDAZ|NORESTE|TAMAULIPAS NORTE 3|20|100|200|500|1650|739|667|683|375000
6692|7776|CD. GUSTAVO DIAZ ORDAZ|NORESTE|TAMAULIPAS NORTE 3|20|100|200|500|910|628|634|463|513000
6695|1351|CD. VALLE HERMOSO|NORESTE|TAMAULIPAS NORTE 2|100|200|500|500|1595|1576|1247|1600|621000
6695|1354|CD. VALLE HERMOSO|NORESTE|TAMAULIPAS NORTE 2|100|200|500|500|1151|1056|1526|1100|585000
6695|2682|CD. VALLE HERMOSO|NORESTE|TAMAULIPAS NORTE 2|100|200|500|500|1112|985|1|1510|585000
6695|3164|CD. VALLE HERMOSO|NORESTE|TAMAULIPAS NORTE 2|20|100|200|500|104|132|163|419|510000
6695|C258|CD. VALLE HERMOSO|NORESTE|TAMAULIPAS NORTE 2|20|100|200|500|536|415|402|745|510000
6695|E795|CD. VALLE HERMOSO|NORESTE|TAMAULIPAS NORTE 2|20|100|200|500|329|373|370|813|510000
6697|B439|TUXTLA CENTRO|SURESTE|TUXTLA 3|100|200|200|500|1119|2|880|666|512000
6697|B440|TUXTLA CENTRO|SURESTE|TUXTLA 3|100|200|200|500|807|701|894|645|450000
6697|B441|TUXTLA CENTRO|SURESTE|TUXTLA 3|100|200|200|500|640|969|964|642|450000
6697|B442|TUXTLA CENTRO|SURESTE|TUXTLA 3|100|200|200|500|706|1098|1000|140|450000
6697|B443|TUXTLA CENTRO|SURESTE|TUXTLA 3|100|200|200|500|962|112|1104|638|513000
6697|B444|TUXTLA CENTRO|SURESTE|TUXTLA 3|100|200|200|500|1146|668|935|1350|450000
6697|B445|TUXTLA CENTRO|SURESTE|TUXTLA 3|100|200|200|500|513|3|276|0|450000
6697|B446|TUXTLA CENTRO|SURESTE|TUXTLA 3|100|200|200|500|372|0|644|0|450000
6697|D571|TUXTLA CENTRO|SURESTE|TUXTLA 3|20|100|200|500|760|762|932|731|510000
6697|D572|TUXTLA CENTRO|SURESTE|TUXTLA 3|20|100|200|500|654|582|398|935|513000
6697|D573|TUXTLA CENTRO|SURESTE|TUXTLA 3|20|100|200|500|1300|351|346|981|512000
6697|D574|TUXTLA CENTRO|SURESTE|TUXTLA 3|20|100|200|500|691|619|583|551|510000
6697|D575|TUXTLA CENTRO|SURESTE|TUXTLA 3|20|100|200|500|185|189|986|435|510000
6697|D576|TUXTLA CENTRO|SURESTE|TUXTLA 3|20|100|200|500|693|684|427|471|510000
6697|D577|TUXTLA CENTRO|SURESTE|TUXTLA 3|20|100|200|500|1226|460|354|638|513000
6698|B447|TUXTLA KRYSTAL|SURESTE|TUXTLA 2|100|200|500|500|395|319|95|0|585000
6698|B448|TUXTLA KRYSTAL|SURESTE|TUXTLA 2|100|200|500|500|828|1128|1131|796|585000
6698|B449|TUXTLA KRYSTAL|SURESTE|TUXTLA 2|100|200|500|500|657|607|852|1304|585000
6698|B450|TUXTLA KRYSTAL|SURESTE|TUXTLA 2|100|200|500|500|1146|872|1598|1299|585000
6698|B451|TUXTLA KRYSTAL|SURESTE|TUXTLA 2|100|200|500|500|677|1028|816|1028|585000
6698|2944|TUXTLA KRYSTAL|SURESTE|TUXTLA 2|20|100|200|500|172|713|641|578|513000
6698|D579|TUXTLA KRYSTAL|SURESTE|TUXTLA 2|20|100|200|500|159|891|791|750|510000
6698|D580|TUXTLA KRYSTAL|SURESTE|TUXTLA 2|20|100|200|500|170|617|410|455|510000
6698|D581|TUXTLA KRYSTAL|SURESTE|TUXTLA 2|20|100|200|500|279|735|822|476|510000
6698|D582|TUXTLA KRYSTAL|SURESTE|TUXTLA 2|20|100|200|500|138|516|665|584|510000
6699|1633|TUXTLA MERCADO|SURESTE|TUXTLA 1|200|200|500|500|903|343|1449|1584|630000
6699|1636|TUXTLA MERCADO|SURESTE|TUXTLA 1|200|200|500|500|1156|912|1818|32|630000
6699|4942|TUXTLA MERCADO|SURESTE|TUXTLA 1|20|100|200|500|1012|903|557|643|512000
6699|4943|TUXTLA MERCADO|SURESTE|TUXTLA 1|20|100|200|500|705|792|618|868|515000
6700|B453|TUXTLA OFNA. PRINCIPAL|SURESTE|TUXTLA 1|100|200|200|500|652|860|200|1513|515000
6700|B454|TUXTLA OFNA. PRINCIPAL|SURESTE|TUXTLA 1|100|200|200|500|1575|1491|198|1049|512000
6700|B455|TUXTLA OFNA. PRINCIPAL|SURESTE|TUXTLA 1|100|200|200|500|697|725|190|413|450000
6700|B456|TUXTLA OFNA. PRINCIPAL|SURESTE|TUXTLA 1|100|200|200|500|837|852|214|1083|450000
6700|C088|TUXTLA OFNA. PRINCIPAL|SURESTE|TUXTLA 1|100|200|200|500|1322|1086|202|1069|450000
6700|1567|TUXTLA OFNA. PRINCIPAL|SURESTE|TUXTLA 1|20|100|200|500|1198|542|379|660|510000
6700|B481|TUXTLA OFNA. PRINCIPAL|SURESTE|TUXTLA 1|20|100|200|500|1026|405|442|1222|510000
6700|D584|TUXTLA OFNA. PRINCIPAL|SURESTE|TUXTLA 1|20|100|200|500|998|410|448|762|510000
6700|D585|TUXTLA OFNA. PRINCIPAL|SURESTE|TUXTLA 1|20|100|200|500|1071|321|359|1157|510000
6703|C738|COMITAN BOULEVARD|SURESTE|TAPACHULA 3|200|200|500|500|1169|780|838|1491|630000
6703|C739|COMITAN BOULEVARD|SURESTE|TAPACHULA 3|100|200|500|500|685|792|605|1113|585000
6703|4774|COMITAN BOULEVARD|SURESTE|TAPACHULA 3|20|100|200|500|496|1264|1314|1874|519000
6703|E394|COMITAN BOULEVARD|SURESTE|TAPACHULA 3|20|100|200|500|441|654|573|582|513000
6703|E395|COMITAN BOULEVARD|SURESTE|TAPACHULA 3|20|100|200|500|389|527|559|564|512000
6709|1361|CHIAPA DE CORZO CENTRO|SURESTE|TUXTLA 2|200|200|500|500|683|1282|930|1717|630000
6709|4726|CHIAPA DE CORZO CENTRO|SURESTE|TUXTLA 2|20|100|200|500|413|918|623|852|369000
6709|7857|CHIAPA DE CORZO CENTRO|SURESTE|TUXTLA 2|20|100|200|500|508|748|812|1039|369000
6709|E796|CHIAPA DE CORZO CENTRO|SURESTE|TUXTLA 2|20|100|200|500|384|731|1094|1219|375000
6711|0713|VILLAFLORES CENTRO|SURESTE|TUXTLA 2|200|200|500|500|1503|1602|325|1808|630000
6711|0718|VILLAFLORES CENTRO|SURESTE|TUXTLA 2|200|200|500|500|1641|1799|1321|1808|630000
6711|0722|VILLAFLORES CENTRO|SURESTE|TUXTLA 2|100|200|500|500|1345|1333|0|1684|585000
6711|4560|VILLAFLORES CENTRO|SURESTE|TUXTLA 2|20|100|200|500|1187|1003|971|888|512000
6711|4561|VILLAFLORES CENTRO|SURESTE|TUXTLA 2|20|100|200|500|948|676|662|1517|515000
6713|0270|CINTALAPA CENTRO|SURESTE|TUXTLA 2|100|200|500|500|322|1284|466|378|723000
6713|0282|CINTALAPA CENTRO|SURESTE|TUXTLA 2|200|200|500|500|1223|1168|1762|909|630000
6713|4250|CINTALAPA CENTRO|SURESTE|TUXTLA 2|200|200|500|500|810|1181|760|1370|630000
6713|5246|CINTALAPA CENTRO|SURESTE|TUXTLA 2|20|100|200|500|918|965|386|0|516000
6713|6851|CINTALAPA CENTRO|SURESTE|TUXTLA 2|20|100|200|500|520|1044|1137|741|512000
6713|6861|CINTALAPA CENTRO|SURESTE|TUXTLA 2|20|100|200|500|1075|840|803|430|516000
6715|8380|PALENQUE CENTRO|SURESTE|VILLAHERMOSA SUR 4|100|200|500|500|714|750|407|2311|585000
6715|8387|PALENQUE CENTRO|SURESTE|VILLAHERMOSA SUR 4|100|200|500|500|1953|1772|1134|1237|708000
6715|8389|PALENQUE CENTRO|SURESTE|VILLAHERMOSA SUR 4|200|200|500|500|332|1206|1303|2057|753000
6715|8390|PALENQUE CENTRO|SURESTE|VILLAHERMOSA SUR 4|200|200|500|500|725|936|1742|1095|630000
6715|7662|PALENQUE CENTRO|SURESTE|VILLAHERMOSA SUR 4|20|100|200|500|1179|1345|1143|1168|369000
6715|8739|PALENQUE CENTRO|SURESTE|VILLAHERMOSA SUR 4|20|100|200|500|497|878|938|1233|380000
6715|8740|PALENQUE CENTRO|SURESTE|VILLAHERMOSA SUR 4|20|100|200|500|601|1240|1015|1758|563000
6715|A892|PALENQUE CENTRO|SURESTE|VILLAHERMOSA SUR 4|20|100|200|500|356|1026|1241|852|369000
6717|1053|YAJALON CENTRO|SURESTE|VILLAHERMOSA SUR 4|200|200|500|500|1077|390|1455|1468|630000
6717|1068|YAJALON CENTRO|SURESTE|VILLAHERMOSA SUR 4|200|200|500|500|817|595|1108|2034|630000
6717|1193|YAJALON CENTRO|SURESTE|VILLAHERMOSA SUR 4|200|200|500|500|1281|164|1000|2003|630000
6717|4579|YAJALON CENTRO|SURESTE|VILLAHERMOSA SUR 4|20|100|200|500|998|942|976|501|513000
6717|4666|YAJALON CENTRO|SURESTE|VILLAHERMOSA SUR 4|20|100|200|500|741|943|799|1335|369000
6717|B397|YAJALON CENTRO|SURESTE|VILLAHERMOSA SUR 4|20|100|200|500|753|646|456|218|464000
6718|C740|VENUSTIANO CARRANZA CHIAPAS|SURESTE|TUXTLA 3|200|200|500|500|1712|1903|330|2258|891000
6718|4319|VENUSTIANO CARRANZA CHIAPAS|SURESTE|TUXTLA 3|20|100|200|500|440|866|865|782|369000
6718|E396|VENUSTIANO CARRANZA CHIAPAS|SURESTE|TUXTLA 3|20|100|200|500|558|500|500|700|369000
6718|E397|VENUSTIANO CARRANZA CHIAPAS|SURESTE|TUXTLA 3|20|100|200|500|457|542|473|646|369000
6724|9098|SUC. 5 DE MAYO|OCCIDENTE|ZAMORA 2|100|200|500|500|814|1806|1494|1350|585000
6724|9103|SUC. 5 DE MAYO|OCCIDENTE|ZAMORA 2|100|200|500|500|841|1805|1619|1240|585000
6724|9105|SUC. 5 DE MAYO|OCCIDENTE|ZAMORA 2|100|200|500|500|1028|1038|1208|262|585000
6724|3762|SUC. 5 DE MAYO|OCCIDENTE|ZAMORA 2|20|100|200|500|423|95|448|640|513000
6724|6405|SUC. 5 DE MAYO|OCCIDENTE|ZAMORA 2|20|100|200|500|593|244|352|737|512000
6724|6406|SUC. 5 DE MAYO|OCCIDENTE|ZAMORA 2|20|100|200|500|434|241|445|461|518000
6724|6950|SUC. 5 DE MAYO|OCCIDENTE|ZAMORA 2|20|100|200|500|445|650|673|57|515000
6727|4694|AMADO NERVO|OCCIDENTE|ZAMORA 1|100|200|500|500|955|1086|1183|300|585000
6727|4695|AMADO NERVO|OCCIDENTE|ZAMORA 1|100|200|500|500|1009|930|820|300|585000
6727|B457|AMADO NERVO|OCCIDENTE|ZAMORA 1|100|200|500|500|1068|1019|1457|1075|585000
6727|B458|AMADO NERVO|OCCIDENTE|ZAMORA 1|100|200|500|500|629|753|6|795|585000
6727|B459|AMADO NERVO|OCCIDENTE|ZAMORA 1|100|200|500|500|780|905|1156|1386|585000
6727|B460|AMADO NERVO|OCCIDENTE|ZAMORA 1|100|200|500|500|1008|994|1184|730|585000
6727|B461|AMADO NERVO|OCCIDENTE|ZAMORA 1|100|200|500|500|877|1019|0|1468|585000
6727|B462|AMADO NERVO|OCCIDENTE|ZAMORA 1|100|200|500|500|938|932|1202|1845|585000
6727|9252|AMADO NERVO|OCCIDENTE|ZAMORA 1|20|100|200|500|312|560|699|1058|437000
6727|D586|AMADO NERVO|OCCIDENTE|ZAMORA 1|20|100|200|500|642|744|812|881|510000
6727|D587|AMADO NERVO|OCCIDENTE|ZAMORA 1|20|100|200|500|617|639|616|1109|510000
6727|D588|AMADO NERVO|OCCIDENTE|ZAMORA 1|20|100|200|500|424|416|545|1001|516000
6727|D589|AMADO NERVO|OCCIDENTE|ZAMORA 1|20|100|200|500|344|598|672|1215|513000
6727|D590|AMADO NERVO|OCCIDENTE|ZAMORA 1|20|100|200|500|569|552|569|1233|518000
6734|0776|LOS REYES 16 DE SEPTIEMBRE|OCCIDENTE|ZAMORA 4|100|200|500|500|820|802|1068|146|585000
6734|0778|LOS REYES 16 DE SEPTIEMBRE|OCCIDENTE|ZAMORA 4|200|200|500|500|921|880|544|103|630000
6734|4517|LOS REYES 16 DE SEPTIEMBRE|OCCIDENTE|ZAMORA 4|100|200|500|500|1024|942|1451|1096|585000
6734|4533|LOS REYES 16 DE SEPTIEMBRE|OCCIDENTE|ZAMORA 4|100|200|500|500|800|949|1468|332|585000
6734|1082|LOS REYES 16 DE SEPTIEMBRE|OCCIDENTE|ZAMORA 4|20|100|200|500|568|825|953|874|369000
6734|7237|LOS REYES 16 DE SEPTIEMBRE|OCCIDENTE|ZAMORA 4|20|100|200|500|391|1126|1338|823|518000
6734|A893|LOS REYES 16 DE SEPTIEMBRE|OCCIDENTE|ZAMORA 4|20|100|200|500|679|838|1081|1010|513000
6734|E665|LOS REYES 16 DE SEPTIEMBRE|OCCIDENTE|ZAMORA 4|20|100|200|500|239|1152|924|1118|518000
6734|E666|LOS REYES 16 DE SEPTIEMBRE|OCCIDENTE|ZAMORA 4|20|100|200|500|245|817|1134|1092|369000
6734|E667|LOS REYES 16 DE SEPTIEMBRE|OCCIDENTE|ZAMORA 4|20|100|200|500|425|871|789|973|516000
6736|8166|SAHUAYO BLVD.|OCCIDENTE|LA PIEDAD 2|100|200|500|500|1263|1525|1023|1000|585000
6736|8169|SAHUAYO BLVD.|OCCIDENTE|LA PIEDAD 2|100|200|500|500|1095|1312|944|178|585000
6736|6207|SAHUAYO BLVD.|OCCIDENTE|LA PIEDAD 2|20|100|200|500|653|468|615|1002|518000
6736|6208|SAHUAYO BLVD.|OCCIDENTE|LA PIEDAD 2|20|100|200|500|406|810|853|1359|513000
6736|6209|SAHUAYO BLVD.|OCCIDENTE|LA PIEDAD 2|20|100|200|500|506|717|658|701|512000
6736|A969|SAHUAYO BLVD.|OCCIDENTE|LA PIEDAD 2|20|100|200|500|541|473|474|610|512000
6741|0790|ZACAPU MADERO|OCCIDENTE|LA PIEDAD 3|100|200|500|500|956|1195|785|2062|585000
6741|0792|ZACAPU MADERO|OCCIDENTE|LA PIEDAD 3|100|200|500|500|930|1171|1042|1984|585000
6741|1422|ZACAPU MADERO|OCCIDENTE|LA PIEDAD 3|20|100|200|500|255|933|1017|1379|369000
6741|4643|ZACAPU MADERO|OCCIDENTE|LA PIEDAD 3|20|100|200|500|208|879|964|1302|377000
6741|A448|ZACAPU MADERO|OCCIDENTE|LA PIEDAD 3|20|100|200|500|280|951|989|1877|369000
6741|A922|ZACAPU MADERO|OCCIDENTE|LA PIEDAD 3|20|100|200|500|275|1311|1462|1244|422000
6741|E668|ZACAPU MADERO|OCCIDENTE|LA PIEDAD 3|20|100|200|500|411|1178|1116|1594|369000
6741|E669|ZACAPU MADERO|OCCIDENTE|LA PIEDAD 3|20|100|200|500|194|635|884|1285|369000
6741|E670|ZACAPU MADERO|OCCIDENTE|LA PIEDAD 3|20|100|200|500|328|1109|896|1352|369000
6748|0244|PUREPERO|OCCIDENTE|LA PIEDAD 1|100|200|500|500|242|285|19|978|585000
6748|A148|PUREPERO|OCCIDENTE|LA PIEDAD 1|100|200|500|500|599|368|106|759|585000
6748|A151|PUREPERO|OCCIDENTE|LA PIEDAD 1|100|200|500|500|411|737|472|1283|585000
6748|3213|PUREPERO|OCCIDENTE|LA PIEDAD 1|20|100|200|500|786|1116|800|798|512000
6748|D923|PUREPERO|OCCIDENTE|LA PIEDAD 1|20|100|200|500|1226|780|825|785|504000
6748|E547|PUREPERO|OCCIDENTE|LA PIEDAD 1|20|100|200|500|1244|1338|1298|1151|518000
6750|1364|ANGAMACUTIRO|OCCIDENTE|LA PIEDAD 3|100|200|500|500|1006|1172|1380|287|585000
6750|B005|ANGAMACUTIRO|OCCIDENTE|LA PIEDAD 3|20|100|200|500|806|1020|1193|476|369000
6750|E798|ANGAMACUTIRO|OCCIDENTE|LA PIEDAD 3|20|100|200|500|1236|687|1401|1126|510000
6752|3034|PANINDICUARO|OCCIDENTE|LA PIEDAD 3|100|200|500|500|465|579|0|405|585000
6752|4414|PANINDICUARO|OCCIDENTE|LA PIEDAD 3|100|200|500|500|680|766|220|288|585000
6752|4829|PANINDICUARO|OCCIDENTE|LA PIEDAD 3|20|100|200|500|1190|658|701|1162|369000
6754|0806|CHAVINDA|OCCIDENTE|ZAMORA 3|100|200|500|500|631|712|74|10|585000
6754|5726|CHAVINDA|OCCIDENTE|ZAMORA 3|20|100|200|500|417|684|728|666|515000
6754|6708|CHAVINDA|OCCIDENTE|ZAMORA 3|20|100|200|500|435|717|706|402|371000
6754|E671|CHAVINDA|OCCIDENTE|ZAMORA 3|20|100|200|500|511|663|646|210|513000
6758|2438|URUAPAN BENITO JUAREZ|OCCIDENTE|URUAPAN 5|200|200|500|500|1210|1147|1140|1840|807000
6758|7779|URUAPAN BENITO JUAREZ|OCCIDENTE|URUAPAN 5|20|100|200|500|467|609|432|996|369000
6758|7784|URUAPAN BENITO JUAREZ|OCCIDENTE|URUAPAN 5|20|100|200|500|978|609|737|1408|369000
6758|C956|URUAPAN BENITO JUAREZ|OCCIDENTE|URUAPAN 5|20|100|200|500|856|607|392|1374|402000
6758|E809|URUAPAN BENITO JUAREZ|OCCIDENTE|URUAPAN 5|20|100|200|500|1142|674|669|332|369000
6760|1370|20 DE NOVIEMBRE|OCCIDENTE|URUAPAN 3|100|200|500|500|1455|1423|1076|909|702000
6760|1380|20 DE NOVIEMBRE|OCCIDENTE|URUAPAN 3|100|200|500|500|959|981|1020|1417|585000
6760|2994|20 DE NOVIEMBRE|OCCIDENTE|URUAPAN 3|100|200|500|500|421|479|17|169|585000
6760|8501|20 DE NOVIEMBRE|OCCIDENTE|URUAPAN 3|20|100|200|500|464|526|580|578|585000
6760|E799|20 DE NOVIEMBRE|OCCIDENTE|URUAPAN 3|20|100|200|500|254|250|272|272|369000
6760|E801|20 DE NOVIEMBRE|OCCIDENTE|URUAPAN 3|20|100|200|500|354|702|785|1666|512000
6760|E802|20 DE NOVIEMBRE|OCCIDENTE|URUAPAN 3|20|100|200|500|426|672|771|1490|515000
6760|E803|20 DE NOVIEMBRE|OCCIDENTE|URUAPAN 3|20|100|200|500|196|987|881|300|513000
6763|8130|TANCITARO|OCCIDENTE|URUAPAN 5|100|200|500|1000|934|483|448|2252|630000
6763|8131|TANCITARO|OCCIDENTE|URUAPAN 5|100|200|500|1000|881|760|1004|716|707000
6763|8493|TANCITARO|OCCIDENTE|URUAPAN 5|50|100|200|1000|651|1745|1456|318|485000
6763|8741|TANCITARO|OCCIDENTE|URUAPAN 5|20|100|200|500|380|562|315|199|452000
6763|A748|TANCITARO|OCCIDENTE|URUAPAN 5|50|100|200|1000|441|1352|877|725|369000
6771|8172|NUEVA ITALIA|OCCIDENTE|URUAPAN 2|100|200|500|500|1275|1211|35|930|683000
6771|8175|NUEVA ITALIA|OCCIDENTE|URUAPAN 2|100|200|500|500|1136|1155|142|1723|761000
6771|1426|NUEVA ITALIA|OCCIDENTE|URUAPAN 2|20|100|200|500|426|112|484|156|390000
6771|6211|NUEVA ITALIA|OCCIDENTE|URUAPAN 2|20|100|200|500|391|320|226|1351|369000
6771|6212|NUEVA ITALIA|OCCIDENTE|URUAPAN 2|20|100|200|500|303|598|521|345|369000
6772|2368|LA HUACANA|OCCIDENTE|URUAPAN 4|100|200|500|500|903|1000|1216|1325|585000
6772|2369|LA HUACANA|OCCIDENTE|URUAPAN 4|100|200|500|500|702|645|1172|359|734000
6772|8913|LA HUACANA|OCCIDENTE|URUAPAN 4|20|100|200|500|230|609|643|722|516000
6772|8919|LA HUACANA|OCCIDENTE|URUAPAN 4|20|100|200|500|628|724|517|670|513000
6772|C503|LA HUACANA|OCCIDENTE|URUAPAN 4|20|100|200|500|868|882|794|220|513000
6774|2444|PLAZA ZIRAHUEN|OCCIDENTE|URUAPAN 1|100|200|500|500|1412|1275|2277|151|585000
6774|2449|PLAZA ZIRAHUEN|OCCIDENTE|URUAPAN 1|100|200|500|500|648|676|885|125|585000
6774|2455|PLAZA ZIRAHUEN|OCCIDENTE|URUAPAN 1|100|200|500|500|1081|1189|923|136|585000
6774|2460|PLAZA ZIRAHUEN|OCCIDENTE|URUAPAN 1|100|200|500|500|1339|1696|1996|123|585000
6774|3285|PLAZA ZIRAHUEN|OCCIDENTE|URUAPAN 1|100|200|500|500|1076|866|1054|109|585000
6774|3389|PLAZA ZIRAHUEN|OCCIDENTE|URUAPAN 1|100|200|500|500|665|864|0|89|585000
6774|1428|PLAZA ZIRAHUEN|OCCIDENTE|URUAPAN 1|20|100|200|500|908|683|813|866|512000
6774|7791|PLAZA ZIRAHUEN|OCCIDENTE|URUAPAN 1|20|100|200|500|452|1016|1135|1227|513000
6774|7792|PLAZA ZIRAHUEN|OCCIDENTE|URUAPAN 1|20|100|200|500|463|797|858|569|510000
6774|7793|PLAZA ZIRAHUEN|OCCIDENTE|URUAPAN 1|20|100|200|500|497|797|875|1115|515000
6774|B727|PLAZA ZIRAHUEN|OCCIDENTE|URUAPAN 1|20|100|200|500|576|926|1285|1448|513000
6774|B729|PLAZA ZIRAHUEN|OCCIDENTE|URUAPAN 1|20|100|200|500|322|1068|1183|1474|510000
6776|0807|PARACHO|OCCIDENTE|URUAPAN 5|200|200|500|500|691|297|1188|295|651000
6776|0810|PARACHO|OCCIDENTE|URUAPAN 5|100|200|500|500|714|692|1083|291|758000
6776|0811|PARACHO|OCCIDENTE|URUAPAN 5|200|200|500|500|537|521|1174|474|630000
6776|E672|PARACHO|OCCIDENTE|URUAPAN 5|20|100|200|500|614|758|741|1976|369000
6776|E673|PARACHO|OCCIDENTE|URUAPAN 5|20|100|200|500|684|760|709|1925|518000
6778|A152|COALCOMAN|OCCIDENTE|URUAPAN 4|200|200|500|500|629|777|1537|730|630000
6778|4007|COALCOMAN|OCCIDENTE|URUAPAN 4|20|100|200|500|302|750|680|939|369000
6778|E548|COALCOMAN|OCCIDENTE|URUAPAN 4|20|100|200|500|112|560|450|519|369000
6781|0397|CULIACAN CC SORIANA|NOROESTE|CULIACAN 3|100|200|500|500|529|499|906|307|585000
6781|0401|CULIACAN CC SORIANA|NOROESTE|CULIACAN 3|100|200|500|500|718|754|149|1076|585000
6781|1859|CULIACAN CC SORIANA|NOROESTE|CULIACAN 3|100|200|500|500|1070|950|1307|221|585000
6781|5717|CULIACAN CC SORIANA|NOROESTE|CULIACAN 3|20|100|200|500|914|893|845|1118|510000
6781|6463|CULIACAN CC SORIANA|NOROESTE|CULIACAN 3|20|100|200|500|1065|397|428|509|510000
6781|9867|CULIACAN CC SORIANA|NOROESTE|CULIACAN 3|20|100|200|500|620|761|689|862|510000
6782|9109|CULIACAN CHAPULTEPEC|NOROESTE|CULIACAN 1|100|200|500|500|1275|994|1314|1378|585000
6782|9110|CULIACAN CHAPULTEPEC|NOROESTE|CULIACAN 1|100|200|500|500|1237|1153|1589|832|585000
6782|6407|CULIACAN CHAPULTEPEC|NOROESTE|CULIACAN 1|20|100|200|500|686|491|489|713|510000
6782|6409|CULIACAN CHAPULTEPEC|NOROESTE|CULIACAN 1|20|100|200|500|728|518|512|1097|510000
